BusStopCode,RATIO,TOTAL,Description,Latitude,Longitude
62249,87.14421252371916,11835,Opp SBST Hougang Depot,1.34421563693504,103.89102556910234
26109,87.14285714285714,786,Bef Tuas Ave 11,1.32727742846476,103.63849052734983
55229,87.13537771129394,15012,SMRT Buses AMK Depot,1.38851043039698,103.84591573293089
98031,87.12078493289725,16592,Aft Pasir Ris Dr 3,1.36722636029551,103.96801787240187
70079,87.04708179648513,8621,Aft Regent Motors,1.33372166698373,103.89851833301576
84431,87.02762127250242,13610,Blk 3014,1.33513644378005,103.9502227306511
66529,86.93788958147817,33589,Blk 538,1.37512174055594,103.87318199195964
82069,86.88819175829197,122722,Aft Lor 106 Changi,1.31709537499354,103.90295147896967
43181,86.86488208167731,134937,Keming Pr Sch,1.34648944401178,103.75681722199707
99099,86.85446009389672,398,Aft Turnhouse Rd,1.39085926684364,103.97992778639245
23321,86.79974243399872,2901,Bef Benoi Lane,1.30404333032775,103.67618479236954
11301,86.76937018577254,4122,Hse No. 578,1.31803972093441,103.78790067716272
28239,86.72727272727273,11297,Opp Jurong Town Hall,1.32980442518564,103.74307145172916
63349,86.69878727307984,125161,Blk 708,1.36687207146588,103.88923358520269
54359,86.69216831085163,55638,Blk 502,1.37615334768079,103.8499921086812
27531,86.64146187775678,77012,Blk 918,1.34052795177305,103.68697304819686
99019,86.63101604278076,698,Aft Sch Of Commando,1.3837089764569,103.97844860768319
60071,86.5729405260248,23622,Kolam Ayer Ind Est,1.32719924782732,103.87028217319148
52151,86.56489604199766,54018,Blk 131,1.33834001400213,103.84365712218609
59471,86.53173302626335,42117,Blk 430B,1.42111543044621,103.84901971560181
82051,86.50243777264562,7268,Tg Katong Rd Sth P/G,1.30079999936599,103.89740107761654
43411,86.46839361786574,140944,Opp Blk 628,1.35176519952681,103.75019891787089
14239,86.44999466325115,34937,Opp Keppel DP Blk 519,1.27178138152481,103.8271423936315
14051,86.44256455921638,25125,Aft Telok Blangah Hts,1.27581500000367,103.81507555599188
55049,86.40738813735692,28662,Ue Bizhub Ctrl,1.39110547694961,103.84659281119058
11271,86.33525456292027,7759,Aft East Sussex Lane,1.31473444398294,103.79008416699845
63081,86.3150037322717,22464,Opp Blk 241,1.3568307844677,103.89260949897677
59379,86.28108192376646,23898,Opp Chung Cheng High Sch,1.41946852245611,103.83823983239508
52221,86.2272420768712,11047,Opp Jackson Sq,1.33801162125737,103.8482286336101
70261,86.22675420900121,50771,Opp Orion @ Paya Lebar,1.32884296980066,103.88962746952593
43453,86.20432513049963,9988,BEF PIE,1.3479,103.7385
43231,86.1558896335205,30833,Opp The Petals Condo,1.35393625714127,103.76006304222618
11519,86.1106012212881,152084,Opp Queensway Shop Ctr,1.28665742231261,103.80334129425303
78201,86.10451306413302,29773,Opp Blk 242,1.37134689166636,103.96205663680765
67139,86.04909228105997,41915,Nth Spring Pr Sch,1.38715714684677,103.90417577185805
53141,86.01918465227818,23271,Opp Whitley Sec Sch,1.35566500759395,103.84132706520519
43109,85.93922991757904,15115,Cashew Stn,1.37043731031208,103.76391083181434
21679,85.9265584970111,10886,Blk 329,1.3377621978639,103.72358362464975
84199,85.92064534283838,19821,Opp Blk 220 CP,1.32553283664673,103.9355563841307
59619,85.89072943911653,63965,Yishun Community Hosp,1.42335199999945,103.83687299997104
11449,85.83577712609971,19011,Blk 37B,1.29840527801842,103.79760333302292
43419,85.81229520405124,199607,Blk 628,1.35155523613685,103.74998784769572
92251,85.8085808580858,563,Opp Parkland Green,1.30003666698438,103.90625361097798
50038,85.7953190995165,303963,Novena Stn,1.31962671001555,103.84343862536716
15229,85.79417581668145,27243,Bef Sth Buona Vista Rd,1.27937638961898,103.78572727156029
99181,85.73821339950372,29941,Bef S'pore Aviation Ac,1.38775412603923,103.98850309975099
82033,85.7364634608103,49053,Blk 414,1.31798449318919,103.898237229405
92199,85.71428571428571,312,Aft CP C4,1.30282001380608,103.91650277694103
21089,85.58654271801683,20962,Bef Jln Buroh,1.31206487520147,103.72296452520035
76239,85.58283748838844,147839,Blk 390/Opp Tampines JC,1.3564927293972,103.95754826481253
43401,85.55628251861545,59558,Bt Batok Polyclinic,1.35226498779767,103.74681637316733
11029,85.5544747081712,87745,Blk 166,1.29013472201419,103.80202111098815
70341,85.45271629778672,18434,Tannery Blk,1.32626471325242,103.87490379761162
53049,85.3585255686401,91923,Bef Jln Todak,1.35362664583092,103.83422172361446
28541,85.33156817908292,76996,Blk 551,1.35235805602121,103.7172600000334
23149,85.32319391634982,2437,Varco,1.32683034567488,103.68416474851742
17339,85.27292878913826,13373,Blk 518,1.30785722199073,103.75850472198644
18211,85.20154610712314,3354,Infinite Studios,1.29161816867907,103.79522263706237
45039,85.15166340508806,7569,Opp Yew Tee Ind Est,1.39585817355572,103.75427816224409
23171,85.1510067114094,2207,SKK (S) Pte Ltd,1.32789603640425,103.69118969248986
64609,85.14405529238176,47682,Blk 687,1.37595638900393,103.884701388976
67081,85.10227711308374,4796,Aft Yio Chu Kang Rd,1.38990180700693,103.86883700264016
10109,85.09251716513441,15905,BT MERAH SEC SCH,1.28535315729277,103.81370529674271
91061,84.91655969191271,11524,Bet Hse No. 767/767A,1.30060777798346,103.89256694398647
77189,84.85639686684074,6372,Blk 613,1.3755564005294,103.94124910119332
83031,84.73075977378903,22539,Opp Hong San Si Tp,1.32027026937212,103.91000032422843
84681,84.72791105909889,9471,Blk 163,1.32021834435842,103.94705927934717
54211,84.59551940086513,57184,MAYFLOWER SEC SCH,1.36861222198461,103.83634833298527
43529,84.59032272266984,41926,Opp Bt Batok Driving Ctr,1.36769649857951,103.7502379581868
10299,84.57983307506186,135788,Aft Dawson Rd,1.29233498466278,103.81146486767658
98011,84.57531970086943,91075,Blk 149A,1.36221388889515,103.96291600002557
70041,84.50279400558802,58111,Opp Blk 4,1.33340805598283,103.87841250002135
77181,84.49532562192996,23287,Blk 638,1.37591147273628,103.94109934608323
75089,84.4629635669787,113109,Blk 827,1.34977145890473,103.93404731779178
80269,84.40040650406505,3629,Bef Sims Ave,1.31501452983156,103.8783609867014
93079,84.39837676624457,37715,Opp Springvale,1.31250502315071,103.9250247698478
45021,84.2038510319382,15976,Heavy Veh Pk,1.39385694401888,103.75383583300305
28181,84.160254709472,13882,Bef Toh Tuck Link,1.32996642498284,103.75819801692671
28299,84.14589973920603,101678,Blk 253,1.34438323067917,103.73667027224192
76131,84.10834536962352,98150,UOB Tampines Ctr,1.35184112001279,103.94254133694142
84239,84.08734063265435,87933,Opp Blk 85,1.33151836127292,103.9383568845181
11309,84.06735751295336,2842,Hse No. 589,1.31862443850443,103.78842993526158
65351,84.02555910543131,12096,Punggol View Pr Sch,1.40589404110743,103.90472620505594
28189,84.01188707280832,12384,Aft Toh Tuck Link,1.32992124735954,103.75850603827898
17121,83.97216454346484,65564,Blk 610,1.30476410258543,103.76944539352431
43121,83.92275476966032,7905,Aft Cashew Terr,1.37118669285497,103.76669327756966
84469,83.90980228735472,39719,Blk 703,1.3375152915469,103.9197283469228
19089,83.8281823474321,72625,Acs Independent,1.30370305599194,103.78184388900041
27219,83.77970804680902,30467,Blk 2,1.34793269501118,103.68025240016884
48069,83.76220053238687,4142,Aft Mandai Ave,1.41601156056508,103.80203473964005
40031,83.7247793190416,23311,Newton FC,1.31178509472011,103.84098359641321
66059,83.70865467009426,53597,Blk 257A,1.35553141738293,103.87212299732872
76161,83.66423724553907,7308,Opp Blk 248,1.35258745876643,103.94758343695361
61079,83.65640440896998,9664,Blk 121,1.33598640879377,103.86525430193133
27109,83.62712613209631,41564,Westwood Sec Sch,1.35309472199852,103.70082305601869
43671,83.59093250901597,7127,Opp Dunearn Sec Sch,1.36459985984635,103.743456828696
58369,83.58515720475502,33049,BEF ACACIA HME,1.46077451756536,103.81206144667213
51079,83.54936271332902,50979,Opp Macritchie Reservoir,1.34178289872759,103.83615392311769
75391,83.45006485084306,7072,OPP SILTRONIC,1.37507,103.9213
59239,83.44762622456669,194748,Blk 291,1.43560781996531,103.83684372359264
16071,83.43811394891945,9337,Opp Pasir Panjang PO,1.29129940835907,103.77117221155989
63101,83.43432594644507,63571,Opp Blk 169,1.35110728949265,103.8903098431232
75179,83.38123203798575,14676,Bef Tampines Ave 9,1.357,103.9317
43509,83.34147771696638,37519,Blk 291E,1.34359093090915,103.75436398130816
16079,83.29896907216495,15113,Bef Pasir Panjang PO,1.29138264862382,103.77129836184207
44411,83.2103653050207,10181,Blk 108,1.37852555601793,103.75322999998068
68019,83.17757009345794,5096,Aft Jln Kayu,1.39106694073297,103.87060612962611
81049,83.13996773793274,59037,Aft Lor 34 Geylang,1.31414737685242,103.88788680329557
70111,83.09413890004015,36487,Opp Cencon Bldg,1.3307766855737,103.87714812684305
10181,83.08307788226736,35238,BEF AR-RABITAH MQUE,1.28850399420484,103.82109741719866
57029,83.0539384162166,26098,Aft The Springside,1.40396290628178,103.81862261343507
17321,83.00510576221735,12545,Tien Wah Press Bldg,1.30483416696998,103.76035361097789
77371,82.88329519450801,3996,Aft Pasir Ris Dr 3,1.37460778462857,103.94821000003118
83381,82.86384976525821,779,Bef Jln Kembangan,1.32466780744529,103.91452207182714
63279,82.76593938364887,21528,Opp Yuying Sec Sch,1.35623805601182,103.88983499998875
11139,82.71038495971352,16327,Blk 53A CP,1.2931986108138,103.80744694841283
73019,82.69591301087364,9745,Bef RSAF Roundabout,1.35196515809661,103.8994408560332
72039,82.69478795235567,72243,KAKI BT STN EXIT A,1.33546648279458,103.90985114690736
73031,82.68498942917547,8641,Bef Tampines Ind Ave 5,1.37606329708152,103.920020388391
46821,82.65905124543868,23026,Blk 713,1.44215561041047,103.79755539404626
11069,82.64163372859025,5545,Queensway Sec Sch,1.30236853162324,103.80161762237655
84321,82.62615202116982,20014,Blk 516,1.33060063600662,103.92977387914273
97009,82.6046511627907,3926,Changi Business Pk Ter,1.34188800000174,103.96713700000154
66451,82.57227776276682,20271,Aft AMK Ind Pk 2,1.37872496881803,103.86854361874474
67491,82.56792754395312,34268,Opp Fernvale Pr Sch,1.39087538517899,103.87466488789592
96351,82.56020991472215,19481,Bef Changi Sth St 1,1.33529647913206,103.97039204168856
78051,82.51798282929848,94391,Blk 197,1.36625310810093,103.96118122599651
22569,82.42753623188406,1007,Opp Blk 660 CP,1.33464939590143,103.70458203446965
44169,82.39503172674497,13510,Bef Bt Batok West Ave 5,1.37047453510829,103.75017065253876
21431,82.33190435799271,79535,Blk 210,1.34765638897246,103.71241055602675
54641,82.30050933786079,12885,Sing Ind Cplx,1.37573967362754,103.864609061163
64411,82.27719267191786,123573,Blk 670,1.37353273194871,103.88503406200056
44771,82.25260833956486,51182,Fajar Stn,1.38458556236413,103.77079566381067
54219,82.23499089640822,77069,OPP MAYFLOWER SEC SCH,1.36880777071199,103.83679395921905
55201,82.2022647403358,69993,Opp Anderson JC,1.37859113966821,103.8443777268119
93099,82.10803018739931,21476,Siglap Sth CC,1.31390444400831,103.93171138898548
47521,82.09558911519039,76085,Opp Blk 575,1.43165346145517,103.79813585749302
67291,81.93773483628556,6779,Blk 303B,1.38717956363215,103.88971793853818
20271,81.91455909438031,40496,Opp German Ctr,1.32527553308365,103.74550887325397
17131,81.90068493150685,10623,Clementi Flyover,1.3080413890204,103.76591111102081
65301,81.84691804018966,8054,Damai Stn Exit B,1.404378889,103.9096331
62219,81.84584178498986,14344,Blk 158,1.35192637119856,103.88032033542545
13159,81.8202476991251,16002,Bef Zion Full Gospel Ch,1.29796011528522,103.83053183555204
82141,81.79573116951843,10306,Aft Koon Seng Rd,1.31084210669638,103.90248369965865
14309,81.77410802211953,23996,Blk 41,1.27128899958763,103.82302593897191
52201,81.72401596685363,35965,Blk 121,1.33918030742933,103.84650759525915
43309,81.67456556082149,5750,Hillbrooks,1.35871024095534,103.7619941010074
92071,81.61120840630473,79849,Opp Blk 57,1.3067937735779,103.91498055803811
21399,81.49088541666667,55754,Opp River Valley High Sch,1.3448140795943,103.70805985100185
10499,81.39613120269134,21568,KAMPONG BAHRU TER,1.27585400417691,103.83401000002084
17389,81.38274498315512,12383,Opp West Bay Resort Condo,1.29908138901268,103.76700194402241
58029,81.36018443178736,26747,Aft Canberra Rd,1.44315919415772,103.82398509211036
64491,81.35385013254024,140250,Hougang 1,1.37513027801163,103.87905166700338
14081,81.35198135198135,778,Tg Pagar DP Blk F5,1.27067760623796,103.83061367871179
25419,81.25,435,Aft Tuas Ter,1.3443890810874,103.63837611639327
16209,81.22142390594382,5549,HORIZON RESIDENCES,1.28159092769912,103.78400650244838
42089,81.21418826739428,92981,Opp Bt Timah Plaza,1.34007090936874,103.77941451542826
21639,81.16171318793084,16031,Japanese Gdn/Opp Blk 115,1.33378861099344,103.72511638897618
28091,81.16151962248372,727878,Lakeside Stn,1.34425795644531,103.72012487725401
17141,81.16073266104137,44013,Clementi Stadium,1.3109950000148,103.76349999999258
78231,81.15015974440894,10206,Opp Blk 482,1.373443032341,103.95986036196572
71119,81.13318246584528,43222,Opp Blk 343,1.32680124825187,103.90021869264116
44399,81.12917945739649,43663,Opp Blk 210,1.38306278590518,103.74851002579776
12039,81.07986298900306,20089,Opp Pandan Valley Condo,1.32104526183447,103.78018998386835
63229,80.95194674933892,19845,Kovan Sports Ctr,1.35757166659958,103.88511923530164
84501,80.84798719239807,70037,Christ Ch,1.33319499998844,103.91598944400951
25819,80.83333333333333,651,OPP BEYONICS TECHNOLOGY,1.332495,103.64353
20291,80.80944083636939,45658,Tanglin Sec Sch,1.31095062259154,103.75771430804498
59309,80.79973193343012,16187,Jiemin Pr Sch,1.42826195477761,103.83063072371398
19019,80.73158842057897,96395,Opp Blk 19A CP,1.30807305598128,103.78475916699466
20069,80.48359240069085,3135,Bef Jurong Town Hall Rd,1.32405636523113,103.74418793943124
44491,80.40581835961373,14759,Bet Blks 416/417,1.38353368663411,103.74184597655336
75329,80.34645166440488,22592,Poi Ching Pr Sch,1.35775471736024,103.93627195175705
11259,80.32166508987702,5718,Opp Blk 21,1.31119887945564,103.79274002213417
11109,80.26354491440672,30643,Spanish Village,1.31552472199926,103.80574305602846
66509,80.26138367389275,17379,Blk 546,1.37528324399418,103.87015339999972
28359,80.22627010103885,25329,Blk 350,1.34388722199927,103.73119944403174
21481,80.21748222501046,4309,GRUNDFOS,1.32600145997044,103.71208836146995
98181,80.0914876690533,9055,Opp Loyang Way 6,1.38434111832012,103.97345066073454
84119,80.0571905159061,75561,Opp Temasek JC,1.31968902766581,103.93506805500876
66361,80.04844467108619,28246,Blk 319,1.35258501828366,103.86824850324253
75251,80.03476465955077,66287,Opp Tropica Condo,1.3494983330038,103.92783361101397
94041,79.92227979274611,12501,Aft Parbury Ave,1.31619439069366,103.94430577752213
82049,79.82503245804246,264546,Joo Chiat Cplx,1.31634170548514,103.89891621295058
77191,79.65514009933464,19171,Blk 500A,1.37654807606486,103.94602815996554
59251,79.60556143267343,71307,Opp Darul Makmur Mque,1.43669132626001,103.83368337352286
83011,79.59433289165223,35240,Casa Sarina,1.31971491091921,103.90725404505461
55251,79.53852851545494,16496,Countryside Est,1.39093600499761,103.83885575492444
44099,79.41215622587258,67389,Opp Choa Chu Kang Mkt,1.37631844004137,103.74462947882313
30021,79.40003870718019,46348,Opp Keat Hong Camp,1.3744419562273,103.71705234322658
67301,79.33584905660376,11881,Blk 305D,1.38888930138858,103.88694431255796
92059,79.31277872244858,55890,Bet Blks 72/74,1.30425139809964,103.90773354554798
77059,79.30321484209036,63303,Blk 425,1.36936138996292,103.95506338293471
67471,79.24341173136867,25302,Layar Stn Exit B,1.39218567915754,103.88018144124133
98091,79.22305138001214,50195,Blk 156,1.36432808773556,103.9631266198707
22021,79.22226023491847,15716,Givaudan,1.32168245080395,103.70369314086494
11329,79.19647771051184,6512,Regent Villa,1.32236139685053,103.7909809400838
46299,79.1928834888262,8259,Opp Blk 106,1.43692705673107,103.78274585693057
93049,79.1567886204908,27961,Lagoon View,1.31073016722066,103.9329857782451
81051,79.02195524345362,42319,Sims Ville,1.31662343087312,103.89033436777706
92091,78.96825396825396,11726,Opp One Amber,1.30270333303256,103.89931388900563
67261,78.95968513987873,33648,Blk 203B,1.3865874133088,103.89464206866457
83119,78.83046725351355,83090,Opp Blk 16,1.32306974700238,103.90560762847845
55301,78.76232898504614,33711,AMK Police Div HQ,1.38425166698696,103.84445666701023
46409,78.75125881168177,10650,Blk 701A CP,1.44063323115091,103.79570596322442
65091,78.73532550693703,6699,BLK 301A,1.4039796271467,103.90655641325277
63141,78.73519002923527,11616,Blk 209,1.35404612202219,103.87491322643768
84149,78.72179312433742,23602,LION HME FOR ELDERS,1.32047933475714,103.93839375752798
25821,78.69238005644402,3799,TUAS AMENITY CTR,1.317492,103.652589
52139,78.6464611675564,31122,Oleander Twrs,1.33271833297864,103.84404416701967
71071,78.61807508866332,73028,Opp Comfort Driving Ctr,1.33638181561906,103.89785574766542
24189,78.58585858585857,5304,Tai Sin Electric Cables,1.31116229073472,103.6619380811675
28641,78.56367123414284,77277,Blk 284,1.33917889755759,103.74610320575732
64209,78.53495440729483,58738,Aft Defu Ave 1,1.36146974234447,103.89452504836862
63311,78.46868275002832,47271,Blk 634,1.36990463865149,103.87780647158901
63071,78.44313383821459,53251,Opp Blk 248,1.3597807263938,103.89332464938751
