,BusStopCode,RoadName,Description,Latitude,Longitude
2740,59461,Yishun Ave 11,Opp Blk 419,1.4233562505923,103.84695938114267
2741,59469,Yishun Ave 11,Blk 419,1.42357927683882,103.84747960044407
2742,59471,Yishun Ave 1,Blk 430B,1.42111543044621,103.84901971560181
2743,59479,Yishun Ave 1,OPP BLK 430B,1.42034812354505,103.84865147425622
2744,59481,Yishun St 81,Blk 873,1.41542424800444,103.83647690158537
2745,59499,Yishun St 81,Orchid Pk Condo,1.41325017295345,103.83459754405295
2746,59501,Yishun Ave 1,Blk 871,1.41289253257843,103.83810681040471
2747,59509,Yishun Ave 1,Opp Blk 871,1.41252120911526,103.83794497908777
2748,59511,Yishun St 71,Yishun Sec Sch,1.42716904966997,103.82895211582186
2749,59521,Yishun Ave 2,Yishun Sapphire,1.44003661278482,103.83171080846517
2750,59529,Yishun Ave 2,Opp Yishun Sapphire,1.44035052900307,103.8318142995419
2751,59541,Yishun Ave 3,Opp Khatib Camp,1.42363018656288,103.83018072233915
2752,59549,Yishun Ave 3,Khatib Camp,1.42313912325939,103.83052605711299
2753,59551,Yishun Ave 3,Blk 722,1.42539008150192,103.82822466548578
2754,59559,Yishun Ave 3,Opp Blk 722,1.42511776424343,103.82821308909149
2755,59561,Yishun Ring Rd,Blk 798,1.41870141531997,103.83293375107691
2756,59569,Yishun Ring Rd,Opp Blk 798,1.41849332350079,103.83293900021363
2757,59571,Yishun Ring Rd,Opp Northbrooks Sec Sch,1.42072559126348,103.84373330710623
2758,59579,Yishun Ring Rd,Blk 456,1.42026429997499,103.84389849997935
2759,59581,Yishun St 41,Blk 432C,1.41903123253322,103.84618997941803
2760,59589,Yishun St 41,Blk 505C,1.4196568772859,103.84477283466764
2761,59591,Yishun Ave 6,Bet Blks 405/406,1.42653688735925,103.84947950182573
2762,59599,Yishun Ave 6,Opp Blk 406,1.42640861109823,103.84968027780072
2763,59601,Yishun Ave 6,BLK 391,1.42965801323245,103.84937741509307
2764,59609,Yishun Ave 6,Opp Blk 392,1.4289961111075,103.8495613888577
2765,59611,Yishun Ctrl 2,Opp Yishun Community Hosp,1.42362582861812,103.83666744952643
2766,59619,Yishun Ctrl 2,Yishun Community Hosp,1.42335199999945,103.83687299997104
2767,59621,Yishun Ave 6,Bet Blks 318A/318B,1.43416283001882,103.84410555917717
2768,59631,Yishun Ring Rd,Opp Blk 445,1.42333778088573,103.84397389045573
2769,59639,Yishun Ring Rd,Bet Blks 445/449,1.42318166665872,103.84412388893058
2770,59641,Yishun St 31,Bet Blks 333C/333D,1.43152,103.8457231
2771,59649,Yishun St 31,Opp Blk 333C,1.43144082565182,103.84578469566986
2772,59651,Yishun Ave 11,Blk 348B,1.42711698762084,103.84169418862261
2773,59661,Yishun Ctrl 1,Blk 932,1.42631491614237,103.83762861110566
2774,59669,Yishun Ctrl 1,Opp Blk 932,1.42623639393056,103.83784276257873
2775,59671,Yishun Ave 2,Bef Yishun Stn,1.42777620949098,103.83518718969762
2776,59689,Yishun Ctrl,Blk 203,1.43053187946013,103.83625638970271
2777,59691,Yishun Ctrl 1,Bef Blk 935,1.42486887947665,103.836065889713
2778,59699,Yishun Ctrl 1,Opp Blk 935,1.42465170948607,103.83604361024612
2779,59701,Yishun Ctrl,Opp SAFRA Yishun,1.42548192920513,103.84020205228329
2780,59709,Yishun Ctrl,Bef SAFRA Yishun,1.42599217250432,103.84064406907125
2781,59711,Yishun Ring Rd,Blk 672C,1.41817682642167,103.84279331124482
2782,59719,Yishun Ring Rd,Opp Blk 672C,1.41756544907262,103.84200497226853
2783,59721,Yishun Ave 1,Blk 816,1.41153711897875,103.83367988105842
2784,59729,Yishun Ave 1,Opp Blk 816,1.41113811897325,103.83350299996852
2785,59731,Yishun Ave 1,Blk 512A,1.4141292303869,103.84149524920335
2786,59739,Yishun Ave 1,Opp Blk 512A,1.41416011900146,103.84214688104234
2787,59741,Yishun Ave 1,Opp Orchid Country Club,1.41554882267258,103.84464056605152
2788,59749,Yishun Ave 1,Orchid Country Club,1.41499035691552,103.8443330000306
2789,59751,Yishun Ave 1,Opp The Shaughnessy,1.41725535689777,103.84590800002533
2790,59759,Yishun Ave 1,The Shaughnessy,1.41755035688919,103.84631099997239
2791,59761,Yishun Ave 1,Blk 504C,1.41849608053432,103.84326740385671
2792,59779,Yishun Ave 1,Opp Yishun Street 43,1.42408305602704,103.85251851284276
2793,59781,Yishun Ave 1,Bef Blk 469B,1.4232168633454,103.85125812567784
2794,59789,Yishun Ave 1,Opp Blk 469B,1.42301388896819,103.85136389998303
2795,60011,Kallang Bahru,BENDEMEER STN EXIT A,1.31471795031338,103.86376795493321
2796,60019,Kallang Bahru,BENDEMEER STN EXIT B,1.31479811892165,103.86413644350252
2797,60021,Kallang Bahru,Chubb S'pore,1.31828596087227,103.86669874193286
2798,60029,Kallang Bahru,Blk 16,1.31717045698013,103.86600136758759
2799,60031,Kallang Bahru,BEF GEYLANG BAHRU STN,1.3204097072077,103.87007832529532
2800,60039,Kallang Bahru,Opp Blk 66,1.31996473842763,103.86983042567824
2801,60051,Boon Keng Rd,Opp Kallang Pl,1.3141464005633,103.86571468040536
2802,60059,Boon Keng Rd,Bef Kallang Pl,1.31434638899368,103.86586250001177
2803,60061,Jln Kolam Ayer,Aft Infineon,1.32276521075674,103.87402134422791
2804,60069,Jln Kolam Ayer,Kallang Basin Swim Cplx,1.32335935195255,103.87256741522513
2805,60071,Jln Kolam Ayer,Kolam Ayer Ind Est,1.32719924782732,103.87028217319148
2806,60079,Jln Kolam Ayer,MOM Svcs Ctr,1.32685601711017,103.86950969695144
2807,60081,Jln Toa Payoh,St. Andrew'S Village,1.32931226062177,103.8662910461625
2808,60089,Jln Toa Payoh,Opp St. Andrew'S Village,1.32865054961465,103.86615967295366
2809,60099,Bendemeer Rd,Bef Lavender St,1.31456420794151,103.86086821464755
2810,60101,S'goon Rd,Kwong Wai Shiu Hosp,1.31783421341306,103.86004042483177
2811,60119,Bendemeer Rd,Opp Boon Keng Stn,1.31880431510648,103.86409707876385
2812,60121,S'goon Rd,Boon Keng Stn/Blk 102,1.32008815616383,103.86179781146463
2813,60139,Bendemeer Rd,Blk 44,1.32204861560134,103.86628982237994
2814,60141,S'goon Rd,Opp Bendemeer Pr Sch,1.32258753768004,103.86385682733587
2815,60159,Bendemeer Rd,Blk 54,1.32409476572475,103.86764196002876
2816,60161,S'goon Rd,St. Michael's Pl,1.32477289725503,103.8655673081052
2817,60179,Bendemeer Rd,MOM Svcs Ctr,1.32634025655419,103.86834025123765
2818,60181,S'goon Rd,Aft Moonstone Lane,1.32714561804071,103.86738538742665
2819,60191,Boon Keng Rd,Blk 7,1.31718305596849,103.86195722198198
2820,60199,Boon Keng Rd,Boon Keng Stn/Blk 22,1.3179530560114,103.8612788890282
2821,60201,Upp S'goon Rd,18 Woodsville,1.32933888886,103.8683861111429
2822,60209,Upp S'goon Rd,Sant Ritz,1.32986133945973,103.86896099565628
2823,60211,MacPherson Rd,Aft Tai Thong Cres,1.32855071811735,103.87049674985374
2824,60219,MacPherson Rd,Bef Siemens Ctr,1.32829192682419,103.8704918465033
2825,60221,Geylang Bahru,BLK 73/GEYLANG BAHRU STN,1.32212380559601,103.87081431318353
2826,60229,Geylang Bahru,Blk 68,1.32258108743147,103.87024013608315
2827,60241,St. George'S Rd,Blk 1,1.32355461431031,103.8615915962133
2828,60249,St. George'S Rd,Blk 14,1.32346800000844,103.86194240512685
2829,60251,St. Wilfred Rd,Blk 15,1.32450918973195,103.86155521539519
2830,60261,Upp S'goon Rd,Potong Pasir Stn Exit C,1.33132471594343,103.86891794930561
2831,60269,Upp S'goon Rd,Potong Pasir Stn Exit B,1.33099030126892,103.86922890950602
2832,61009,Potong Pasir Ave 1,Blk 122,1.33521166697553,103.86663249997784
2833,61011,Upp S'goon Rd,Blk 103,1.3333927981396,103.86946402615806
2834,61019,Upp S'goon Rd,Opp Blk 101,1.33320166700854,103.86976166703383
2835,61021,Upp S'goon Rd,Aft Woodleigh Pk,1.33627668492978,103.87018878876424
2836,61029,Upp S'goon Rd,Opp Woodleigh Pk,1.33596832935372,103.87051588342655
2837,61031,Upp S'goon Rd,Woodleigh Stn Exit B,1.33836472248768,103.8704496726279
2838,61039,Upp S'goon Rd,Woodleigh Stn Exit A,1.33845332842129,103.87084881783568
2839,61041,Upp S'goon Rd,Bef Braddell Rd,1.34142999996834,103.87049194397346
2840,61049,Upp S'goon Rd,Aft Bartley Rd,1.34196277802503,103.8709686110327
2841,61061,Potong Pasir Ave 1,Blk 148,1.33268166698419,103.8682283329788
2842,61069,Potong Pasir Ave 1,Blk 101,1.33275975641149,103.86838092392759
2843,61079,Potong Pasir Ave 1,Blk 121,1.33598640879377,103.86525430193133
2844,61089,Potong Pasir Ave 3,Bet Blks 138/144,1.3330716590648,103.86530804883829
2845,61099,Potong Pasir Ave 2,Potong Pasir CC,1.33236805597247,103.86709999996721
2846,61101,Potong Pasir Ave 1,Blk 120,1.33560138948489,103.86370334032118
2847,62011,Upp Paya Lebar Rd,Aft Bartley Rd,1.3421349999944,103.88345100001618
2848,62019,Upp Paya Lebar Rd,Aft Rochdale Rd,1.34215709944082,103.88405276089232
2849,62021,Upp Paya Lebar Rd,Wisma AUPE,1.3436889743392,103.8825074871872
2850,62029,Upp Paya Lebar Rd,Paya Lebar Gdns,1.34411328094155,103.88273473175272
2851,62031,Upp Paya Lebar Rd,Bef How Sun Rd,1.34521001044775,103.88171014272702
2852,62039,Upp Paya Lebar Rd,Raya Gdn,1.3467680506898,103.880911959518
2853,62041,Upp Paya Lebar Rd,Opp Bethany Presby Ch,1.3483829232168,103.88018488884609
2854,62049,Upp Paya Lebar Rd,Aft Paya Lebar Cres,1.34904000002665,103.88022749996824
2855,62051,Upp Paya Lebar Rd,Aft Jln Chermat,1.35170429575719,103.87775496869286
2856,62059,Upp Paya Lebar Rd,Blk 161,1.35170138896709,103.87859583297927
2857,62061,Bartley Rd,Aft Upp Paya Lebar Rd,1.34173536917551,103.88178158303499
2858,62069,Bartley Rd,Bef Upp Paya Lebar Rd,1.34209858960795,103.88161305566761
2859,62071,Bartley Rd,BARTLEY STN EXIT A,1.34252980960729,103.88002892732668
2860,62079,Bartley Rd,AFT BARTLEY STN EXIT B,1.34296635529936,103.87976646424752
2861,62081,Bartley Rd,Opp Bartley Chr Ch,1.34384211984571,103.87773872280378
2862,62089,Bartley Rd,Bartley Chr Ch,1.34383983323818,103.8782509427123
2863,62091,Bartley Rd,Opp Gambir Ridge,1.34366730308769,103.8751907687792
2864,62099,Bartley Rd,Gambir Ridge,1.34412749517611,103.87562115587856
2865,62101,Bartley Rd,Bef Upp Serangoon Rd,1.34324887065522,103.87308054810315
2866,62109,Bartley Rd,Aft Upp Serangoon Rd,1.34374111656683,103.87380734555013
2867,62111,Upp S'goon Rd,Aft Sommerville Rd,1.34509852230089,103.87077171254077
2868,62119,Upp S'goon Rd,Aft Sunshine Lodge,1.34483265931476,103.8710922003054
2869,62121,Upp S'goon Rd,Aft Wolskel Rd,1.34682778451192,103.87156809881778
2870,62129,Upp S'goon Rd,Blk 403,1.34698958928417,103.87205488524701
2871,62131,Upp S'goon Rd,S'Goon Stn Exit H,1.3489790064228,103.87277432797597
2872,62139,Upp S'goon Rd,S'Goon Stn Exit A/Blk 413,1.3490461240579,103.87341165935781
2873,62141,Upp S'goon Rd,Opp Blk 1,1.35149112412235,103.87515194713767
2874,62149,Upp S'goon Rd,Forest Woods,1.35169173270668,103.87595332312252
